ResourceID,Geometric Place Expression,External Dataset,External Entity,External Dataset Resource Name,Place Name,Name Type,External Resource Site Class,External Resource Site Type,External Resource Count,Cultural Period Type,Cultural Sub-period Type,Remark,Remark Type,External Entity
354c0649-5dd3-4574-90c7-3c847117045f,POINT (92.10542778 48.0575),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0363,"""Рашаант улаан уул-II, Булш 3""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
acd5cf9f-e98a-44e7-9ba8-7ac854b73e91,POINT (92.10661389 48.0575),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0364,"""Рашаант улаан уул-II, Булш 4""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
cf476321-d188-4e76-bb24-2198a5e99251,POINT (92.10511667 48.05888889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0365,"""Рашаант улаан уул-II, Булш 5""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a5d5780f-0c4c-45d2-a26f-19e7598ddc80,POINT (92.10686944 48.05916667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0366,"""Рашаант улаан уул-II, Булш 6""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
bfa4e8b0-2770-4c6c-a644-65a0fd04e7d2,POINT (92.10304167 48.05861111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0367,"""Рашаант улаан уул-II, Булш 7""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
68a9cced-0c3c-4c14-a598-a63807606b80,POINT (92.10211667 48.05833333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0368,"""Рашаант улаан уул-II, Булш 8""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
4a2d498e-3d2f-42a2-a1de-276b70bf9cf6,POINT (92.10244444 48.05888889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0369,"""Рашаант улаан уул-II, Булш 9""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
047ef044-946e-44ab-a6b1-6f37c7de0bb2,POINT (92.11101111 48.05833333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0370,"""Рашаант улаан уул-II, Булш 10""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
aa864622-8501-4e6a-96a0-b31148b8c296,POINT (92.10942222 48.05833333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0371,"""Рашаант улаан уул-II, Булш 11""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
76ef08c7-ea8d-411c-9e6c-c13517a3539a,POINT (92.10785833 48.0575),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0372,"""Рашаант улаан уул-II, Булш 12""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
01626610-da43-4342-902b-7dbca450b038,POINT (92.10727778 48.05638889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0373,"""Рашаант улаан уул-II, Булш 13""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
817367c8-a080-41a1-aa17-306882167e80,POINT (92.10645 48.05583333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0374,"""Рашаант улаан уул-II, Булш 14""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
73c3a354-e811-4ede-a86a-f277a6c9cf9e,POINT (92.10585556 48.05444444),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0375,"""Рашаант улаан уул-II, Булш 15""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
dc549179-940f-4ae1-b996-1d18443799f0,POINT (92.29194444 48.05333333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0376,"""Рашаант улаан уул-II, Булш 16""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
39cb2f20-eefa-44af-8b81-4f831707adef,POINT (92.12450556 48.05805556),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0377,"""Рашаант улаан уул-III, Тахилгын байгууламж 1""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
156f6abb-64b1-47b4-9679-ec377a50af26,POINT (92.12559722 48.05777778),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0378,"""Рашаант улаан уул-III, Тахилгын байгууламж 2""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
02abbfaa-a5fa-458b-96ff-de237b5f52fb,POINT (92.13266111 48.06583333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0379,"""Рашаант улаан уул-III, Булш 1""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
e14f204a-d8d4-4c8a-b57d-b6810e09e8f0,POINT (92.13178611 48.06583333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0380,"""Рашаант улаан уул-III, Булш 2""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
20db0e5e-76fa-4e9e-9764-1850ffccc446,POINT (92.13228889 48.06638889),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0381,"""Рашаант улаан уул-III, Булш 3""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
ecd08a98-26e9-4a5a-9dd5-46c9c7ca8b7b,POINT (92.13264167 48.06694444),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0382,"""Рашаант улаан уул-III, Булш 4""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
ebd27884-549d-4dc2-baf1-557fb0621784,POINT (92.12705278 48.06666667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0383,"""Рашаант улаан уул-III, Булш 5""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
0a052222-9e3b-4825-8268-e26c34303307,POINT (92.12701667 48.06722222),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0384,"""Рашаант улаан уул-III, Булш 6""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
decde8d9-8ffe-4f53-a848-230ad55d65bb,POINT (92.10429444 48.05361111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0385,"""Рашаант улаан уул-IV, Булш 1""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
6598cbbb-8f88-4320-99cc-ab8449bfbde8,POINT (92.10546389 48.05111111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0386,"""Рашаант улаан уул-IV, Булш 2""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
5543798b-2600-4e00-9a76-d2ef7c5dd07a,POINT (92.10759722 48.04916667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0387,"""Рашаант улаан уул-IV, Булш 3""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
d7d70a83-90eb-41f2-b4cb-476ff975d65a,POINT (92.10838056 48.04861111),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0388,"""Рашаант улаан уул-IV, Булш 4""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a985796b-fe63-4178-a478-2daf7b380d6b,POINT (91.61921667 47.99261667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0389,"""Ховд аймгийн төвийн цэнгэлдэх хүрээлэнгийн Б.Явуулангийн мод цогцолбор дурсгалын ширээний тавцан буган чулуун хөшөө""",Toponym,Stone Stele/Memorial Stone Monument,Deer Stone,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
36d162f6-b278-43b1-97ed-93f516c29fb2,POINT (91.21666667 48.15),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0391,"""Хуурай салааны амны Өргөн ширэгийн афанасьев булш""",Toponym,Burial Site,Afanasevo Grave,1,Bronze Age,Early Bronze Age,,,99d2f041-7dfc-436b-9922-0a8643e97897
9f63bef3-2030-48b6-9d89-bfaf776a2c76,POINT (91.35951667 48.11405),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0392,"""Дунд усны Хар үзүүр I түрэгийн тахилгын байгууламж""",Toponym,Ritual Feature/Altar,Ritual Mound,5,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
3359fa70-0527-4848-9208-85c441aa404e,POINT (92.35061667 48.03936667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0393,"""Улистайн голын хиригсүүр""",Toponym,Burial Site,Khirigsuur,5,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
cef07952-509b-43c2-a89b-6867bf5e914c,POINT (92.33346667 48.03288333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0394,"""Баруун зуслангийн Улиастайн голын хиригсүүр""",Toponym,Burial Site,Khirigsuur,3,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
f1c2c280-f2a6-4766-85ad-2313c15014e8,POINT (92.30006667 48.02795),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0395,"""Баруун зуслангийн хашааны тоногдсон булш""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
8207e5dc-57ef-4c6b-b78d-a79100b715ed,POINT (91.19326667 47.90756667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0396,"""Улистайн голын дөрвөлжин хүрээ бүхий хиригсүүр""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
76dab55c-7e59-442b-b9e9-effc795d4ae5,POINT (91.19165 47.90733333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0397,"""Хөх сэрхийн голын түрэгийн тахилгын байгууламж""",Toponym,Ritual Feature/Altar,Ritual Mound,9,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
a5219ae7-fdb8-41e7-8a4a-7353277c9f81,POINT (91.193 47.90625),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0398,"""Хөх сэрхийн голын чемурчек булш""",Toponym,Burial Site,Khemceg Burial,1,Bronze Age,Early Bronze Age,,,99d2f041-7dfc-436b-9922-0a8643e97897
b2b7f86f-3521-4ced-92f5-ff5e669b7b8e,POINT (91.63931667 48.05171667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0399,"""Ховд хотын хойт талын Ямаат улааны хиригсүүр""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
f0854fea-f613-4858-8fe0-07a5f367e4f7,POINT (91.46751667 47.90901667),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0400,"""Цагаан эрэг багийн хиригсүүр""",Toponym,Burial Site,Khirigsuur,5,Bronze Age,,,,99d2f041-7dfc-436b-9922-0a8643e97897
82bee6e7-9585-44a4-a78e-4d994f130311,POINT (91.4522 47.8947),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0401,"""Хөшөөтийн заагийн хүн чулуу бүхий түрэгийн тахилгын байгууламж""",Toponym,Stone Stele/Memorial Stone Monument,Stone Man,2,Turkic Period,,,,99d2f041-7dfc-436b-9922-0a8643e97897
dd7c5276-887d-4026-918e-43c80e42f6f5,POINT (91.40326667 47.88688333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0402,"""Баян улааны ам-I""",Toponym,Stone Stele/Memorial Stone Monument,Stele (Undecorated),1,Undetermined,,"""Both type and amount are not sure""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
54435b21-4463-42ee-9358-9999911718db,POINT (91.39838333 47.88065),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0403,"""Баян улааны ам-II""",Toponym,Stone Stele/Memorial Stone Monument,Undetermined,1,Undetermined,,"""Both type and amount are not sure""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
d2c41226-c8a2-4321-8c26-8432adf3253d,POINT (91.39513333 47.8796),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0404,"""Баян улааны ам-III""",Toponym,Ritual Feature/Altar,Ritual Mound,1,Undetermined,,"""At least one Mound""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
0e5ab82a-cdf9-4220-a2b4-cfd83da2d480,POINT (91.40165 47.89255),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0405 A,"""Баян улааны ам-IV""",Toponym,Burial Site,Undetermined,4,Undetermined,,"""At least 4 Mounds""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
df9d6f0f-35c1-4db2-9a48-f6fd11dcf6cc,POINT (91.40165 47.89255),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0405 B,"""Баян улааны ам-IV""",Toponym,Burial Site,Khirigsuur,1,Bronze Age,,"""at least one khirgisuur""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
cd3a87bd-c78f-4abe-b4f1-6938ea25089e,POINT (91.42401667 47.89455),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0406,"""Баян улааны ам-V""",Toponym,Burial Site,Khirigsuur,3,Bronze Age,,"""At least three features""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
7497b8a7-720b-4336-89a7-bb7c65260a44,POINT (91.42755 47.89725),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0407,"""Баян улааны ам-VI""",Toponym,Burial Site,Khirigsuur,3,Bronze Age,,"""At least three features""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
8910b53f-567c-4004-adcc-2866e5403c8e,POINT (91.37901667 47.91053333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0408 A,"""Хужиртын ам-I""",Toponym,Stone Stele/Memorial Stone Monument,Stone Man,5,Turkic Period,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
8fe5858c-41f9-471d-bfa8-8d51d060436f,POINT (91.37901667 47.91053333),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0408 B,"""Хужиртын ам-I""",Toponym,Burial Site,Khirigsuur,5,Bronze Age,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
8edfaf1c-cca6-41ba-8031-1ab6bb37a428,POINT (91.39225 47.90945),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0409,"""Хужиртын ам-II""",Toponym,Undetermined,Undetermined,2,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
77e4d68a-f1fd-43d9-8f62-ac49cb8ebb5f,POINT (91.56745 47.97805),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0410,"""Бугатын үзүүр-I""",Toponym,Ritual Feature/Altar,Stone Line (Balbal),32,Undetermined,,,,99d2f041-7dfc-436b-9922-0a8643e97897
58d20283-bcbe-48f5-b64f-10e035252364,POINT (91.56971667 47.98225),Khovd University Survey,"[{'resourceId': '99d2f041-7dfc-436b-9922-0a8643e97897', 'ontologyProperty': '', 'resourceXresourceId': '', 'inverseOntologyProperty': ''}]",KU-0411 A,"""Бугатын үзүүр-II""",Toponym,Burial Site,Khirigsuur,15,Bronze Age,,"""The number of features is not clear""",General Description,99d2f041-7dfc-436b-9922-0a8643e97897
